,Frequency_Hz,Amplitude,Phase_rad
420,57932.432105106585,8.07911468211481e-05,-0.36256374653498247
421,57942.128780946936,8.076656736238336e-05,-0.3640147117722348
422,57951.827079807736,8.115570510298376e-05,-0.3706963075806369
423,57961.52700196053,8.04586587536938e-05,-0.3676636366194817
424,57971.22854767727,8.019862106931577e-05,-0.3664070515761431
425,57980.93171722957,8.107548448002651e-05,-0.36927442565339513
426,57990.63651088924,8.111577582220356e-05,-0.3629427000384387
427,58000.34292892813,8.056401070064878e-05,-0.3619788715214052
428,58010.050971618104,8.085818794064676e-05,-0.3615007655971216
429,58019.76063923099,8.091387592105384e-05,-0.36552391977197335
430,58029.47193203901,8.037835519665362e-05,-0.3702979111772505
431,58039.18485031405,8.06900666468422e-05,-0.36648601948632553
432,58048.89939432819,8.084201238819592e-05,-0.3655348613121111
433,58058.615564353546,8.080941710896892e-05,-0.37018852747248665
434,58068.33336066228,8.06508542191857e-05,-0.3674232401572789
435,58078.052783526466,8.077086021059316e-05,-0.36073213304754626
436,58087.773833218605,8.097107439823789e-05,-0.37004138487524385
437,58097.49651001087,8.129426886696415e-05,-0.36951938419445557
438,58107.22081417561,8.117013492610082e-05,-0.3669059948298839
439,58116.94674598521,8.081698795452549e-05,-0.36930291469544446
440,58126.6743057121,8.069619732779244e-05,-0.36898283624101785
441,58136.40349362863,8.13679202720004e-05,-0.3713208823592198
442,58146.13431000759,8.082097908319176e-05,-0.36756813760578955
443,58155.86675512142,8.101751010772291e-05,-0.3644721818423962
